limit_bal,age,bill_amt1,bill_amt2,bill_amt3,pay_amt1,pay_amt2,pay_amt3,pay_0,pay_2,pay_3,sex,education,marriage,default
288839.0,35.0,18682.54793731565,171077.50250121625,52779.43112753279,0.0,0.0,6607.75330579999,8.0,1.0,4.0,2,2,3,0
369948.0,37.0,0.0,113307.0617766143,45585.46287588142,10400.107246545878,49678.646041487,31609.868439620892,8.0,-1.0,2.0,2,3,3,0
377838.0,26.0,0.0,137490.43750836223,82490.13924215913,2601.115234959545,0.0,0.0,8.0,3.0,6.0,1,2,3,0
400423.0,33.0,0.0,205403.52648354656,68765.03341173453,38014.10451151533,6359.065660545599,61223.76856001128,8.0,1.0,2.0,2,4,2,0
298754.0,24.0,0.0,243276.62643835103,82197.60001475782,37107.43940247761,79546.52654654073,0.0,1.0,1.0,7.0,1,4,3,0
317849.0,21.0,38533.06831203558,138219.16574427107,96061.90231334351,7834.688642318335,38602.07605155571,27972.881616611176,7.0,2.0,3.0,1,4,1,0
313985.0,24.0,0.0,200894.4250985016,67943.70651809868,12737.13065119995,53340.11853834218,0.0,8.0,1.0,1.0,1,1,2,0
136069.0,33.0,123119.1044349288,90275.3828863434,116813.19539880045,20051.242221388235,0.0,89811.05996002853,-2.0,2.0,-1.0,1,4,1,1
10000.0,32.0,93891.3231004352,7484.78155550368,27728.263492429003,33653.042606280265,0.0,0.0,8.0,3.0,1.0,1,1,1,0
257096.0,41.0,5857.623494281121,0.0,16577.50753998384,75589.86131056603,83479.19719874147,34002.41735764079,2.0,4.0,2.0,2,4,3,0
36766.0,60.0,93763.37256237268,10355.848290987684,0.0,2420.7751008702962,83505.9601563676,45823.48490056064,8.0,6.0,8.0,2,4,2,0
229616.0,48.0,0.0,6754.171262761061,38333.831827010166,19171.168771407152,81493.84032598502,51916.967824983774,3.0,0.0,3.0,1,1,1,0
190215.0,21.0,224134.97701326344,73520.73799520858,28136.85057152139,15861.312212772755,0.0,0.0,-2.0,3.0,0.0,2,1,3,1
10000.0,60.0,127876.92111226845,43091.88564909338,77608.41233888347,40742.39593416084,0.0,16306.03451326482,4.0,1.0,-2.0,2,3,3,0
103558.0,21.0,63290.26016581205,0.0,70418.02146107545,13656.163358214928,142081.91221984732,22499.026820631123,-2.0,1.0,-1.0,1,1,2,1
402849.0,29.0,128533.50632136868,0.0,34476.40806124283,43328.35167910464,0.0,95171.92115080575,8.0,3.0,-2.0,1,4,1,0
124334.0,59.0,18953.16032760676,102275.70559673873,22562.950468239025,0.0,5559.563243056509,81386.9612132358,8.0,2.0,-2.0,1,3,3,1
121309.0,68.0,0.0,142168.24048214802,78080.01088001783,0.0,48987.27033722539,0.0,2.0,-1.0,7.0,2,3,3,0
295741.0,54.0,71254.81035021415,176889.50988199236,92157.69197644257,20675.96025873788,0.0,38493.587024398395,-2.0,0.0,6.0,2,4,1,0
41544.0,51.0,195028.30595088087,0.0,102667.02847682695,14648.503215500054,65544.09867573447,45011.03653004808,-2.0,-2.0,2.0,1,1,1,0
147409.0,21.0,0.0,187845.93075300945,84013.96778323768,30862.579589744797,54447.55523476329,0.0,8.0,1.0,-2.0,2,3,3,0
500000.0,21.0,0.0,246101.33188719524,76075.67857733357,29467.886631775436,0.0,11743.376626051948,8.0,4.0,0.0,1,4,3,0
281268.0,21.0,0.0,88796.10136766787,70490.61136870582,5068.4397280274425,160000.0,114495.35174761558,8.0,2.0,6.0,2,1,3,0
155483.0,42.0,0.0,31520.26648625417,79003.25194941914,39048.67502432149,9381.534991669963,0.0,8.0,-1.0,2.0,2,1,1,0
344481.0,64.0,0.0,222051.89697156977,166231.92313047196,12755.586044673966,30887.458111231354,121934.68630566167,6.0,-2.0,0.0,2,1,1,0
336265.0,45.0,0.0,193182.4808415461,84754.87568436778,22767.668640392472,53528.6251654066,65082.76264662016,8.0,-1.0,0.0,1,2,2,0
148017.0,43.0,0.0,160174.83916308614,31570.91980750393,6561.643802465984,5704.900907474246,0.0,4.0,2.0,4.0,1,1,2,0
10000.0,47.0,259046.11895723228,6344.906648154771,14639.029799529475,27705.239494394184,101236.57549545522,15670.138392985711,4.0,1.0,-2.0,2,1,3,1
254791.0,38.0,0.0,23949.25954713358,20329.900875354375,5729.44055912323,52975.95961139171,101897.9066442818,5.0,2.0,-2.0,1,4,3,0
133299.0,21.0,78556.85615827194,40970.97517552457,72179.5234147705,5867.233289933478,39852.990936896866,0.0,8.0,-2.0,5.0,1,2,1,0
10000.0,54.0,0.0,40715.74849783555,124030.25064850175,8191.975920851284,154162.41964316063,77793.7833379556,1.0,3.0,7.0,1,2,1,0
115782.0,21.0,8399.044637052219,5824.39252982055,152570.57249656523,26876.290134027615,50710.260719067126,0.0,8.0,0.0,-1.0,2,2,1,0
388117.0,48.0,0.0,29682.26450105093,79078.76338605057,21103.924514539627,0.0,24090.143607882303,4.0,0.0,-1.0,1,4,1,0
10000.0,74.0,161881.27595768322,0.0,20812.52795594657,7446.037816682183,0.0,10789.445037379002,4.0,1.0,4.0,2,2,3,0
10000.0,54.0,152346.2179531848,0.0,64307.97707505992,19726.671809237727,0.0,0.0,8.0,3.0,8.0,2,2,1,0
59294.0,39.0,110867.88380736565,156274.13700274506,70927.10108006136,44696.57110935643,357.43729573408564,15529.289462874016,-2.0,-2.0,-2.0,2,4,3,1
97348.0,45.0,16811.219585305116,71486.94375749289,112336.10998097484,12081.882741339185,0.0,40861.34623527164,3.0,1.0,1.0,2,1,2,0
224851.0,33.0,0.0,39503.22571232564,72265.3224988983,42627.19199096382,146022.58106088426,0.0,8.0,2.0,1.0,1,2,1,1
375702.0,67.0,0.0,314778.737577355,71690.86277485162,4224.335197593728,6857.261688916729,88141.48177678358,-2.0,4.0,4.0,2,3,3,0
462752.0,21.0,0.0,0.0,0.0,1425.3679627603087,3596.526329466704,73246.35506813605,-1.0,-1.0,-2.0,2,3,2,1
10000.0,72.0,181857.05648731109,63943.61988541701,127245.04389662604,12761.00693461805,7615.662511138524,0.0,-2.0,2.0,8.0,2,4,1,0
10000.0,34.0,108165.86425387987,0.0,37018.00699103765,34793.424704603836,160000.0,64153.34818343878,8.0,1.0,2.0,2,4,1,0
500000.0,27.0,0.0,400000.0,23517.177371833794,11905.96769510656,31536.35522520412,0.0,1.0,0.0,-2.0,2,2,2,0
71020.0,21.0,168705.72498634647,18142.574623150103,126065.0000359726,29998.04235067837,59628.99554383309,15441.803388256169,2.0,-2.0,8.0,2,4,1,0
11633.0,46.0,73772.52179357524,33208.61060330408,0.0,0.0,53949.55178740258,41977.901846738176,8.0,4.0,6.0,2,1,2,0
183135.0,42.0,96293.93594590272,180161.9832328328,62734.33291650051,51317.78176889487,0.0,0.0,-2.0,-2.0,5.0,1,1,2,0
169316.0,47.0,70490.96227259205,11490.963702782457,96249.10883928632,26332.051787146083,46072.60293348141,70835.01890630918,1.0,-2.0,3.0,1,4,1,0
431701.0,24.0,0.0,234820.87264352347,104652.4832971968,8209.122081246322,0.0,0.0,0.0,2.0,6.0,1,1,1,0
205011.0,49.0,101683.23321724366,55265.71037268116,181761.47391887874,40265.45857653237,0.0,18189.788991322297,3.0,1.0,0.0,2,2,2,0
182830.0,28.0,28451.365174840008,177903.96644062386,59592.18027773444,0.0,17811.151582344504,0.0,6.0,1.0,3.0,1,3,2,0
273970.0,42.0,36505.90936757792,0.0,58519.546536500515,43366.97908208952,0.0,32007.48098120925,8.0,0.0,1.0,1,2,1,0
10000.0,38.0,210585.29661089735,84633.44920610888,25011.15289636804,4573.144139287195,0.0,41723.98292448496,1.0,1.0,1.0,2,4,1,1
153779.0,42.0,99683.26117655411,117034.6331330383,24107.75900774559,33537.41059223748,88514.94761591479,76459.80110671607,-2.0,-0.0,6.0,1,2,1,1
10000.0,21.0,232784.36171983092,0.0,83684.4256596679,23277.0629796147,0.0,0.0,8.0,2.0,7.0,2,3,3,0
24808.0,55.0,33424.71881623117,0.0,40860.148977826335,36137.66471889632,75017.4453693884,27912.046100315936,8.0,3.0,6.0,2,1,3,0
292797.0,32.0,0.0,105368.47188973078,0.0,32652.582430201674,0.0,0.0,8.0,3.0,8.0,1,1,2,0
270774.0,21.0,132149.2627979031,169382.9365317166,168398.46220200782,17174.494729896098,42113.40191994018,4042.5237185442475,-1.0,3.0,4.0,1,1,2,0
10000.0,58.0,188729.90833015984,12508.28371883071,2276.538472229091,19241.351158747762,26588.30239577142,69285.875101337,-0.0,5.0,8.0,2,3,1,0
68569.0,69.0,173620.00461046823,86317.85459974829,55236.336954964856,29050.381958833023,0.0,38327.78129507309,-2.0,5.0,5.0,2,1,1,0
98968.0,44.0,100524.61849634012,58765.17321838924,60123.82901553889,25629.015947954627,0.0,0.0,8.0,-1.0,4.0,2,3,3,0
10000.0,63.0,18323.69520179568,0.0,17617.11249275731,0.0,109567.06823641829,37348.61728984948,-2.0,3.0,1.0,2,2,1,0
10000.0,49.0,11912.072708812855,0.0,36245.152846863326,13271.897666033725,133384.62979159923,68337.0083925401,-0.0,1.0,0.0,1,3,3,0
410043.0,51.0,0.0,223906.05124385757,24676.13541803025,0.0,0.0,2498.549653615535,-2.0,1.0,-1.0,2,4,1,0
462483.0,21.0,0.0,235445.98205492637,120316.37068579026,14056.475927978354,0.0,0.0,5.0,2.0,7.0,1,4,1,0
69863.0,63.0,54905.92337113556,175145.3953740684,124667.88274842211,38226.724895316904,0.0,0.0,-1.0,2.0,7.0,1,1,3,0
10000.0,21.0,0.0,28587.0156967355,190742.2918812805,31913.63818728568,141798.99868701567,44742.23063960031,8.0,1.0,8.0,2,4,3,1
10000.0,49.0,47090.21183959313,0.0,170462.4915295156,3022.8777081056905,35899.234711149205,13378.801472496441,8.0,-1.0,2.0,1,4,3,0
386690.0,45.0,0.0,251113.73112908078,88390.1351250952,33721.17180072062,29175.767251838006,48802.93452482823,7.0,0.0,5.0,2,3,1,0
284028.0,51.0,0.0,31598.52620541559,80684.28842398773,40885.36943497545,61664.50261165329,37051.6533823692,6.0,0.0,5.0,2,1,2,0
138742.0,21.0,24142.95084335268,37884.22026533635,10092.510488595843,0.0,78912.47504231072,0.0,8.0,-0.0,5.0,1,3,1,0
10000.0,66.0,82003.15898015468,59582.01348753116,10927.036421456607,46372.61389308649,3758.494510610886,79279.52942232121,8.0,2.0,-2.0,2,3,1,0
272135.0,21.0,7755.044083553257,152612.6421256026,126188.05774221348,7316.620513552905,24612.59165803061,50866.94121365307,-2.0,0.0,-2.0,2,3,2,1
132216.0,59.0,0.0,166340.34566442517,19344.723449119025,12794.62050422663,13575.542338852007,0.0,-2.0,-1.0,0.0,1,2,1,0
10000.0,51.0,70116.72851060884,0.0,112903.66922567427,0.0,47547.63356139217,61262.155995545465,8.0,0.0,-2.0,2,3,1,0
89698.0,47.0,11274.10976541361,41422.9774018661,39342.83957573345,14299.31125310769,102363.34539384079,67712.93354210276,2.0,2.0,5.0,1,3,2,0
254131.0,29.0,61164.10108681934,0.0,52335.052998755535,37561.46716304978,106484.30504033089,90710.81740488176,8.0,0.0,-0.0,2,2,3,0
162924.0,46.0,17166.53422352404,0.0,54682.82231766943,0.0,53870.070563250265,18849.046707774112,-2.0,3.0,-2.0,1,4,1,0
37555.0,50.0,263384.44529640995,241866.80144660984,58483.115800167405,0.0,0.0,66298.93938103679,4.0,-1.0,4.0,2,3,2,1
10000.0,66.0,71772.391348102,0.0,77421.37615394578,16101.133335073364,0.0,31572.11125014811,-2.0,-1.0,-2.0,2,2,3,1
10000.0,27.0,87728.2121026541,0.0,167864.35092617935,42871.97059338173,17899.390579694606,0.0,8.0,0.0,1.0,2,3,3,0
175318.0,62.0,0.0,28064.965015108188,0.0,8626.88892465411,31565.5933010222,34639.548787139924,4.0,1.0,3.0,1,4,2,0
348376.0,64.0,0.0,160739.1143330854,59057.84210202482,0.0,3515.3776150890335,0.0,-2.0,2.0,4.0,2,2,1,0
10000.0,69.0,47203.7444793913,96159.3911920001,59275.27032527317,0.0,0.0,82266.80098946553,3.0,3.0,1.0,1,3,3,1
279617.0,21.0,10993.8697237847,143720.11013516327,35155.540841674454,0.0,102226.00332232754,44261.208942757585,8.0,0.0,2.0,1,1,1,0
237006.0,21.0,0.0,27822.846767935887,118671.07306893534,29834.41877014413,85328.92105194087,3795.1430092748615,8.0,1.0,2.0,2,2,1,0
114024.0,35.0,111838.6372466129,176915.40820018662,61458.05426837064,35617.52842512255,0.0,0.0,-2.0,1.0,6.0,2,3,2,0
61568.0,70.0,0.0,77694.13769082593,0.0,50708.59661966872,81960.70492963147,0.0,2.0,2.0,6.0,2,4,1,0
279473.0,36.0,0.0,130836.79307508064,42615.127781666466,10098.405433343542,0.0,0.0,1.0,-1.0,8.0,1,3,1,0
40212.0,58.0,86981.76743844687,92958.08766164255,77149.50724166362,3654.790530819213,19685.579849080077,0.0,-2.0,-0.0,4.0,2,3,1,0
151954.0,32.0,0.0,167977.93452107898,9954.056599831543,15256.837008283923,64423.02349808117,0.0,8.0,1.0,-2.0,2,2,3,0
280327.0,34.0,0.0,217205.84296977284,130838.28492022786,5278.289484964733,0.0,0.0,8.0,2.0,1.0,2,3,3,0
66129.0,63.0,142434.04808444224,0.0,101543.63722417175,2963.8937586460524,8776.756532915062,0.0,-1.0,-1.0,2.0,1,2,3,0
106551.0,38.0,80852.481080195,34451.53411342567,98277.85002589095,25745.18688449523,0.0,0.0,6.0,-0.0,8.0,2,1,1,0
141034.0,23.0,28925.1473363927,62851.86783278293,27808.353711062344,21897.98678055084,0.0,55020.48277538187,1.0,1.0,-2.0,2,1,3,1
197025.0,35.0,57188.22958209789,0.0,83752.75897375401,23086.728054769763,29415.89786271415,89320.55675512155,8.0,-1.0,-1.0,2,3,2,0
10000.0,58.0,47402.48109672597,5046.037884530226,35434.79032151007,50244.52489866775,69211.8144057671,0.0,5.0,4.0,8.0,1,4,3,0
87743.0,30.0,27063.08903018891,55796.79786488623,52848.21868190396,8125.490824374041,115514.03024528234,12656.454701308718,-2.0,-2.0,-2.0,1,2,2,1
317628.0,21.0,0.0,103677.2237260682,110775.50771514134,29018.05841554859,82724.50891811207,0.0,8.0,-2.0,6.0,1,4,1,0
10000.0,35.0,183711.19590430817,0.0,25387.494475012623,24188.199975836767,160000.0,0.0,8.0,1.0,0.0,2,4,1,1
288353.0,39.0,37648.79044246602,0.0,47468.48334967237,25118.18041835441,91728.43730106302,18057.736823215168,8.0,4.0,4.0,1,3,1,0
97055.0,21.0,0.0,0.0,111260.10412671047,26594.668217623293,160000.0,0.0,8.0,3.0,7.0,1,4,3,1
282746.0,45.0,0.0,68056.92781212257,11203.082584112271,41409.839504052885,160000.0,0.0,5.0,2.0,7.0,2,2,2,0
28964.0,25.0,58160.3986757821,0.0,132244.31266513854,33442.79500795808,160000.0,0.0,8.0,2.0,3.0,1,2,3,1
196358.0,35.0,19117.65278502922,90865.44533720652,66111.4841270655,28608.184364011217,37682.39169102246,42312.80733395751,8.0,6.0,4.0,2,3,3,0
447405.0,21.0,0.0,241316.15723722964,79983.36067007924,5589.040784048402,103049.43490619045,40438.0270294863,-2.0,-0.0,-2.0,2,3,1,1
45357.0,45.0,52188.43613338862,0.0,99533.23577686842,0.0,156996.170481743,71715.53182619605,8.0,0.0,4.0,1,3,1,0
206727.0,35.0,59346.19083154505,84428.75350628045,43521.6451308284,0.0,8246.607161757747,17769.995149090322,6.0,3.0,6.0,1,2,1,0
61779.0,24.0,124693.54236957405,78274.03323229261,33192.917093631055,29244.15387982949,0.0,0.0,-2.0,1.0,7.0,2,4,1,0
160981.0,69.0,0.0,214600.96236412835,186040.80910974153,41144.15405312693,88104.53747345753,61378.35770328477,7.0,-1.0,2.0,1,1,3,0
26194.0,36.0,81752.8907975919,0.0,49967.610110389694,11643.307125155157,27803.002315503865,91092.48386188608,-2.0,-1.0,-2.0,2,1,2,0
152749.0,36.0,19262.991608551987,31785.41036488465,106500.85331274394,44885.57935942779,0.0,0.0,8.0,1.0,7.0,1,2,2,0
308628.0,46.0,0.0,20254.563257838163,40312.995905895965,16126.98000969103,82209.81504700193,44562.017575991864,8.0,3.0,4.0,1,1,1,0
108356.0,54.0,0.0,131230.87281185263,45445.661839017266,0.0,66346.31667580738,42491.54626386385,-2.0,1.0,4.0,1,2,2,0
230803.0,43.0,0.0,117613.6454466176,51275.591319749095,26924.674293071315,73083.163012174,37124.5076918003,5.0,0.0,4.0,2,3,2,0
75499.0,36.0,163742.01195146455,42322.25980495193,125671.9497553531,0.0,0.0,19903.300356928594,6.0,0.0,3.0,1,2,1,0
97934.0,21.0,93356.28727490934,0.0,68570.49542562896,42602.3820771445,82790.19424852758,0.0,8.0,2.0,6.0,1,1,1,0
27958.0,46.0,68112.78608957972,0.0,62517.24943377289,40732.34919610541,97373.49415670692,87740.10981681396,-2.0,1.0,2.0,1,2,2,0
160832.0,39.0,0.0,84359.13086807518,45536.39136276295,6571.924208766826,11556.942447431877,6134.170224680571,7.0,-2.0,5.0,1,3,2,0
10000.0,75.0,0.0,37624.43887159182,35745.51915889988,0.0,12407.798041137106,93368.00233776357,8.0,0.0,-2.0,1,4,3,0
124770.0,58.0,765.0433247360052,46442.208780054556,115216.14325093266,55143.619450193495,124130.85254810422,0.0,7.0,2.0,8.0,2,4,2,0
363082.0,32.0,8014.111422114962,98585.84792995887,65971.63799866107,0.0,0.0,15867.111905225787,8.0,-0.0,6.0,2,3,1,0
10000.0,48.0,107903.98299530678,0.0,143654.98512596145,33369.99891909421,59605.6826494112,64869.03162826469,8.0,-0.0,5.0,1,1,3,0
10000.0,53.0,103787.20913289851,9281.655482467228,101962.94343669346,30132.960057911303,19317.892830078395,18534.065992282536,8.0,3.0,-1.0,2,1,2,0
408513.0,27.0,39139.5272519859,218034.03440889015,57397.462053682706,44683.778207110416,0.0,85033.96176810488,8.0,2.0,1.0,2,2,3,0
135644.0,30.0,0.0,0.0,48698.41618587045,72817.81607590785,49744.326668303016,68345.23196364411,8.0,3.0,-2.0,2,1,1,0
10000.0,54.0,118565.01802735156,74015.37773549288,60055.95644359135,0.0,48323.92506165932,52869.8997153221,2.0,1.0,0.0,2,3,1,0
10000.0,50.0,0.0,0.0,124487.16380097822,0.0,160000.0,1746.8830192275746,5.0,1.0,7.0,1,2,1,0
10000.0,75.0,83181.25301213388,16090.847553291926,97556.62062903747,43235.00312176171,60497.92374297769,0.0,-2.0,3.0,8.0,2,4,3,0
10000.0,62.0,33422.429291914916,10648.685386373276,131181.0508793787,46887.40140859845,13736.132471203804,71747.3825670656,-2.0,1.0,-2.0,2,2,1,1
87788.0,35.0,65242.14091728649,0.0,101624.76132049858,13556.208420250594,103020.31212517242,0.0,1.0,2.0,-1.0,2,2,3,1
10000.0,55.0,0.0,0.0,123097.4463442975,21171.23894889269,130404.31434721718,49073.196375574975,-2.0,0.0,1.0,1,3,3,0
136036.0,41.0,0.0,14658.747355004038,145075.91921134113,22461.237358520615,87252.83663399369,29807.335407839008,8.0,0.0,5.0,2,1,2,0
261017.0,61.0,0.0,162784.2878861057,139417.15150149545,31196.175377882624,50177.19059501448,57920.13402444801,8.0,-2.0,3.0,2,4,3,0
216194.0,22.0,35333.13855155402,0.0,51461.418811609634,0.0,132976.28385306412,123621.06717076365,-2.0,-0.0,-2.0,2,3,3,0
252914.0,54.0,46214.252244690564,241785.0757961195,16658.403491805046,0.0,0.0,26539.09190535354,8.0,3.0,8.0,1,3,3,0
235732.0,37.0,77852.80245394031,224065.9169176548,17910.009296283075,29525.4338587145,0.0,0.0,-2.0,-0.0,3.0,1,2,3,0
180603.0,68.0,695.7189235911355,206814.3835581817,47742.45402616551,0.0,0.0,36226.04988480778,0.0,-0.0,7.0,2,4,2,0
153918.0,21.0,23412.480837506017,108911.06879349951,45821.46593773014,418.04893738967803,71147.85965818487,0.0,8.0,2.0,0.0,1,4,1,0
79073.0,34.0,40842.29854351306,86180.84004098797,46074.01992393582,40872.27737092792,33056.06805835879,9881.830159131157,-1.0,-1.0,-0.0,1,1,1,1
10000.0,52.0,52584.75280175582,10949.626508149064,18354.184070516916,26339.682905705016,26852.148182523888,32373.364227368664,8.0,-0.0,2.0,2,3,2,0
26233.0,21.0,62236.686596327,0.0,82316.23111300309,15621.61373465689,160000.0,15293.64144635323,8.0,4.0,1.0,2,4,2,1
142984.0,37.0,19311.819379049746,0.0,0.0,27994.002041207117,160000.0,56798.7936622546,-2.0,3.0,2.0,1,2,2,0
375953.0,22.0,0.0,44525.86732829441,55052.05435048212,16854.266674971303,114138.98378261257,0.0,8.0,3.0,8.0,1,3,1,0
199213.0,38.0,0.0,190209.10396694124,0.0,5079.896687879616,16545.404509433833,40620.70158961092,8.0,3.0,6.0,1,4,2,0
47273.0,21.0,206708.85270424528,0.0,74508.89394972722,8326.230729313773,25375.123915748736,0.0,8.0,3.0,7.0,1,2,2,0
349075.0,21.0,0.0,39131.32099733736,5171.26963570185,29681.97432474269,50286.08664668368,129960.98876639635,8.0,-1.0,-2.0,1,3,3,0
170790.0,59.0,0.0,0.0,113796.24280883101,29198.4536600605,135670.98443187075,37984.94359959323,5.0,3.0,2.0,2,3,3,0
243994.0,34.0,4670.814824521054,32455.961208084926,90200.61595946067,25727.078584432573,7715.530168368483,31987.194154376295,8.0,1.0,1.0,2,1,2,0
52755.0,37.0,76974.14060419251,0.0,66178.01362211045,13526.039434933773,76883.77814321045,82237.90342969609,8.0,5.0,-1.0,1,1,3,0
10000.0,31.0,165075.17975760705,0.0,102985.5354375545,31208.89921770468,60202.758384063454,82544.23995305918,8.0,1.0,-2.0,1,3,1,1
54294.0,51.0,46101.4836067056,23634.525768753985,0.0,204.27261690714658,20425.292400889048,43638.67177089116,8.0,-2.0,1.0,2,1,3,0
461122.0,47.0,0.0,316249.5975623756,117532.31246415139,28683.298098841376,0.0,24176.505554033403,-2.0,3.0,3.0,1,4,3,0
94890.0,46.0,15267.067725928115,106974.88702840886,83146.12206680392,25255.162630152117,96210.58201357455,59629.4681636224,-2.0,1.0,6.0,1,3,1,0
92493.0,57.0,97738.83596228877,118663.70137340334,124167.56348969696,32064.300150062776,0.0,48528.42110184576,-2.0,5.0,4.0,1,3,3,0
267554.0,38.0,102554.64498945072,137170.99252728478,2408.667511332591,41755.88303581494,0.0,102507.47015621612,1.0,2.0,-1.0,2,2,2,1
244909.0,33.0,135300.14065125113,137153.99565661477,64520.97734641476,0.0,0.0,68300.38310063878,8.0,1.0,2.0,1,2,1,0
309799.0,21.0,44951.069596371264,111743.12363193354,29277.278969613806,8530.023626709133,53089.527002236115,8991.79980803664,8.0,-1.0,1.0,1,2,2,0
188457.0,51.0,34242.77664734625,31385.195072570386,43640.64108605501,0.0,106122.72272921885,19136.687198209747,8.0,2.0,7.0,2,3,3,0
111004.0,28.0,53156.736891016946,143665.52110984316,63603.77028876239,0.0,22000.61096868946,0.0,8.0,2.0,0.0,1,2,3,0
63960.0,30.0,50260.51507730562,21917.549518478067,60067.941658809425,36723.23057881393,0.0,0.0,8.0,1.0,5.0,1,2,2,0
230217.0,42.0,0.0,84973.02773901551,3089.1462098763586,3424.5959371760673,82701.86452345573,0.0,-2.0,1.0,6.0,1,1,2,1
54805.0,50.0,117086.95006755448,166852.01774477874,56136.398346918904,44519.78368674228,0.0,67042.50187695367,6.0,-1.0,0.0,2,3,2,1
107423.0,50.0,139339.57805240227,118094.20276553757,98057.7006906603,20057.197899614923,0.0,41339.571821871694,-2.0,2.0,-2.0,2,3,3,0
10000.0,69.0,104317.45716535125,41845.31144164555,153457.70745724652,56859.659479828064,0.0,0.0,8.0,1.0,8.0,2,3,2,0
255295.0,65.0,0.0,333459.7307847112,0.0,4916.027396649597,0.0,0.0,-2.0,-1.0,-2.0,1,2,2,0
77339.0,23.0,0.0,36981.40935361455,44817.33927214253,1745.4950090980074,13662.632517324206,0.0,8.0,-0.0,-2.0,1,1,3,0
284574.0,46.0,0.0,53461.32540127845,90709.60109782699,9017.25749650725,12534.291396153596,49491.92096336931,8.0,3.0,8.0,2,2,2,0
500000.0,21.0,0.0,271257.4945655145,0.0,12318.152204847924,0.0,0.0,7.0,1.0,-0.0,2,2,1,0
299289.0,21.0,0.0,72089.66933010847,109791.56495863551,32185.863888591255,35715.38290051215,0.0,8.0,1.0,5.0,1,1,1,0
10000.0,34.0,104315.94974830053,0.0,99466.29822911837,13720.230050160282,16752.184651797445,0.0,8.0,-1.0,5.0,2,4,1,0
188106.0,28.0,133571.86501485156,109330.60262043332,9578.410219981175,53476.02476476454,0.0,592.7922841337167,8.0,-2.0,-2.0,2,2,2,0
403283.0,25.0,0.0,261309.60673863438,15951.688884790696,37233.78040187632,57064.602131731976,20373.161212608364,8.0,1.0,-2.0,2,2,2,0
120473.0,48.0,87364.31526032698,24988.33072709485,92015.54842872042,38211.35361450262,75965.41055030783,82706.39122036718,7.0,-0.0,5.0,2,3,1,0
10000.0,59.0,108217.31913863699,23839.558832733448,49920.50065712629,18608.894678040862,0.0,0.0,8.0,2.0,6.0,1,4,3,0
10000.0,75.0,16020.727990987107,42445.2606493896,86530.75669831256,17282.04640644461,0.0,0.0,-2.0,1.0,3.0,1,2,1,0
100517.0,36.0,26652.507467650772,16693.32973641633,26933.708121227886,11348.507272833085,42601.03481361275,30551.491040611098,8.0,1.0,2.0,1,3,1,0
281535.0,75.0,0.0,124992.55331445298,51595.50732827536,25123.828540122322,41476.06083114538,133841.52363373665,5.0,1.0,8.0,1,1,3,0
229716.0,31.0,86982.47031468287,99377.22604927643,81679.03077095712,199.21475038642893,4112.624194228432,58470.52248472271,7.0,2.0,-1.0,2,3,1,0
98716.0,32.0,0.0,81602.31668109591,66507.18133482823,37605.987283068316,94418.42745611769,0.0,8.0,-1.0,3.0,2,1,3,0
109287.0,62.0,0.0,69087.71091295792,56904.829433117404,7479.692148477952,0.0,0.0,6.0,5.0,8.0,2,1,3,0
155582.0,36.0,0.0,84310.74588946572,145611.51613402937,42945.13565665377,76379.24811304902,47263.171736882825,-2.0,0.0,2.0,1,3,3,1
10000.0,61.0,69937.34223308496,0.0,82419.15279974167,27356.694048960933,16423.001822687118,66228.61329088299,1.0,-2.0,4.0,2,1,3,0
51144.0,31.0,41219.84138777488,27277.35213942721,38055.471026110405,0.0,0.0,0.0,8.0,3.0,5.0,1,1,2,0
10000.0,49.0,78974.42424176275,0.0,82223.20241290034,70248.77067804663,101285.05298818632,76729.05191047561,8.0,1.0,5.0,2,1,2,0
253677.0,40.0,0.0,5389.660416210012,74458.11263688603,42946.345699617916,87433.43050424731,5001.756345581378,8.0,1.0,7.0,1,4,2,1
277573.0,57.0,111953.66994243184,0.0,145788.6448209482,13978.025842981922,0.0,0.0,8.0,0.0,2.0,1,3,2,0
10000.0,38.0,48750.6556648759,116412.61568016025,113619.25079863355,32226.795213521298,23049.623981173616,10679.193290207342,8.0,-2.0,4.0,1,2,3,1
182587.0,37.0,0.0,89281.63427445872,122446.33896394532,0.0,143251.47352157073,58970.61895643746,-2.0,1.0,2.0,2,4,2,1
120153.0,21.0,101475.6542225246,0.0,107787.33572175028,0.0,160000.0,127307.68079512255,7.0,3.0,-0.0,1,2,2,0
313979.0,34.0,9127.415717344105,4240.521842814735,93006.83664171689,31030.703518657072,26020.817354354043,84784.23360325984,8.0,-0.0,3.0,1,4,3,0
238359.0,34.0,140081.45302282067,24395.554560040873,189726.13286179648,12803.157643844854,0.0,47002.454711414946,8.0,1.0,1.0,1,2,1,0
40519.0,37.0,96368.96184790102,0.0,84207.63308484749,0.0,119090.89612315004,12033.96689577085,-2.0,-2.0,0.0,2,1,2,0
352962.0,21.0,0.0,97885.1746546858,56298.85244736392,4581.823969289657,10436.215439310854,10378.245821969367,8.0,-1.0,2.0,1,1,3,0
244598.0,63.0,0.0,52813.35408605844,71442.31497281049,12279.589208031168,43668.45973646904,48879.59928552927,-2.0,6.0,2.0,1,2,3,0
